ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
274.1216091419022,288.3572086160977,7.1789093395570855,6.111842517344646,13.769628309088306,16.595688362690833,1576.8859933562926,948.2623618887366,happy
408.7047623444538,367.46764575329235,11.106422775394066,10.662487969584316,12.734922314513042,14.39113805293077,2478.0939054225305,2584.0267476350496,happy
117.77812201423741,171.29348893524462,2.2431977798853784,4.269373276660074,11.043930846607624,16.088268442070937,4179.535453161202,4963.1577015634275,happy
238.00109814301257,91.64542660255843,8.174577380087069,4.4779886758673575,10.100517398371212,6.5729612068625185,4542.686635498128,6142.764330810634,happy
277.39680282897723,457.31082363110136,9.112952157713822,18.82814378588184,14.825638176274534,31.15754866008803,3275.2518236075566,5048.597983620048,happy
58.294775390415985,64.5238424316996,1.4474108862548347,1.8240461854096324,8.229249673013546,5.890656879247895,3462.5500362639805,2484.1050377821334,happy
79.37456015234719,136.72405993730888,3.4232078181562238,4.717886686579344,26.66500261519081,24.101173372121377,2105.498565956597,2008.5699561436563,happy
423.90644250174313,95.30095454113453,8.369194866325214,4.468645360354962,14.437243655221726,29.4334675357462,2720.905811300628,1404.808015178682,happy
328.61723033368526,315.6708287694051,15.10898525647271,10.715105977913387,14.023849751311603,11.301537114827978,3714.1511035032713,3764.6617640908225,happy
442.16754067386535,360.94730027040566,6.933241870997203,5.1688338983349675,6.954688658084832,9.907295177081311,2007.9164821096947,1716.8763095154602,happy
72.21217100576503,159.70479889731808,6.562999364611514,14.547497079402278,20.901719205625977,37.104310009438386,1574.860358605276,2443.3418013922537,happy
177.99451065661924,157.73291439636256,11.246648908918418,7.359602018832719,30.90610146089392,19.32917818079736,1418.2330302588932,2590.725208105313,happy
543.8664335093647,506.76852857919806,15.575547498421273,13.682797661541821,22.342751046622897,11.556316275129237,6406.328190224209,7589.23123626696,happy
1546.7596449834127,1811.3325991014733,67.68057842184385,38.559619739798734,116.0977009664912,88.19994904307296,20101.582781444034,20128.760004998443,happy
478.5707871873915,773.2325990126845,7.214572995857802,6.277888300108564,15.822252351652448,14.928926830324446,5232.768952655439,8376.648976664135,happy
404.24377222359755,1325.425964019479,13.183151710405616,11.22286681166929,34.68044063654802,38.641704130495604,14582.195572774483,15734.524964155056,happy
1976.259323934956,5864.189085869702,83.31502835216847,134.20023709608742,145.54947383866835,199.7692906589016,18900.786952202146,20886.29448552549,happy
232.13159876616194,360.9715488790309,13.513499920142035,14.017127691439821,64.30522252833087,40.39289894805,1975.942115644618,1822.4224618980313,happy
226.74888488217226,90.88695274808697,12.314731859853978,8.437903595173154,15.996719395145544,18.92482731995343,2784.2487152098884,1438.5539342239658,happy
166.33700164234824,113.72792261391909,5.017032118969539,4.412324057950285,30.1478533919388,34.38613666581823,1614.9747497933793,3022.2946889391337,happy
269.4330651830923,334.0719039290721,17.641779398893245,21.14881255862257,29.788490016857338,45.02294781726621,2527.6518254484645,4362.647936419045,happy
345.09175969820353,613.9380846292158,16.814248443715535,17.097586562883613,47.03542848065746,40.225282651619935,6088.659879371701,7001.039845138071,happy
210.88673393274456,206.89873131810901,14.25802494737635,14.949996440450153,28.176277501945354,22.598630299240284,1895.716929011683,3894.6911080995437,happy
74.61147479035351,116.06874077177432,5.883386501876792,3.984215616836828,11.281129359582977,18.694305461706033,2210.3450205865165,3218.1163468865934,happy
111.84942586993216,89.59588661322634,4.469216038286606,2.392137104623782,27.65258811401346,19.457556058917497,3491.000556098737,3718.1479336101725,happy
157.74131389878085,68.07571625331204,5.572088527900725,3.6516095430966478,29.737370667496197,19.769274776131557,2316.1514457492713,2254.185529154351,happy
98.4438155992214,153.78266544529427,5.226653897938936,8.926959527883367,32.89512331643113,27.496112172477243,1836.935627584339,2601.2424291787916,happy
133.23248930433746,95.34249406335528,3.2407562543311306,2.6035823850099336,14.854457429245851,15.013507891148132,1724.1910524021903,1378.442772294557,happy
165.6012742424501,99.97819493617679,7.361073508665643,5.442489447926524,12.251514476544632,12.574503183443591,2965.719210461576,3208.098084018718,happy
636.7248516546928,669.2980930782281,14.556800777405396,19.928162736660617,58.32653916454526,52.71074649839414,3156.9606842282046,2002.0031831173674,happy
180.6720721075742,131.53796724279994,7.278932454609415,7.231806538160294,12.702551388516772,20.957270457380933,1435.6518830006291,2348.5310196647215,happy
