ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
289.21468749507125,297.68316312123034,34.81223556348666,24.64443224567508,40.52195488970158,38.601653430593544,10418.254034888323,6986.173839302735,happy
407.1907683635445,290.0991096018848,13.129479800223521,10.052688893451185,78.27571030318406,80.03858383928582,15933.8386557081,14297.424937018439,happy
266.96921616560724,196.17269207636514,14.259180860054341,12.11945854214816,273.1688955880762,267.8321319349508,52521.77878758717,48353.556548622895,happy
393.8829073809174,332.7276978452505,46.234926369928196,47.579803898763295,54.156463217049115,54.847512902037245,86385.71968711862,82935.23413736347,happy
2704.7453727250636,2983.3939331244865,94.10009816714327,107.0335025530653,559.0852974191258,632.0356372855706,71716.68237746823,73526.21984129146,happy
12342.827873827478,12561.212140483249,734.436975440581,723.1408770009784,1361.977078241041,1357.2258067994903,82541.24948461585,84094.81158604637,happy
282.31709193479827,213.88186094019835,16.759610869438582,12.843268911629744,28.816547304521375,34.86630256621563,2310.088113051085,2076.909419736275,happy
153.49323310718367,165.71165839721337,9.827567666599956,14.10522446486571,20.08565478056509,25.952219435154763,4373.156884795967,6090.170331282149,happy
251.87623610505736,281.632176241267,22.451627249872725,28.054619738406497,13.604815346337626,19.196062705243897,8823.826885150835,8666.58470246012,happy
300.98983436139144,242.6616455400488,11.614964814187946,12.099664438386812,33.75114991415241,37.5363053071462,8936.355192926098,11184.545085714595,happy
296.16173842854374,283.6769602054053,48.10667797161735,53.25945375320411,140.93003018136363,131.0871065314411,64987.41160248343,67775.06409706251,happy
1455.7237760709452,1304.5768937179314,215.12260671964262,211.66689123498242,1727.354120520148,1661.1000631602637,428231.201555315,419222.6766499803,happy
690.5724850852481,923.5862784565371,66.01060993812094,73.45290567861902,212.0519347010235,205.0330069298978,18608.725796743714,15894.7330830363,happy
412.5326209619633,449.2145481365593,14.185610451642459,22.14074803081041,20.456863457880363,24.139135698635123,8590.12508670789,8901.083566444948,happy
237.54057551763228,396.276001076004,8.344055331060286,12.823992988173098,89.04471227672934,125.82965940952366,5076.279673489754,5994.715087595562,happy
283.26069901542286,364.1802951170134,6.392778013552499,7.165431161380086,34.47579910440652,56.618689151464345,2520.9240490101097,2060.4369467309702,happy
334.9945970880303,396.74966669858424,4.645532738298214,4.169572253124898,99.40640660355416,71.29602350210527,5158.369156670165,5433.231382806918,happy
181.86276263450648,180.13948818245512,13.380006635816901,9.925617169393249,22.11174606226579,17.47193433442665,5741.088014675515,6168.46609989475,happy
86.33363673214787,121.6055247321505,3.3394118096552226,4.623283888722378,8.001180212446936,11.911920004728254,3050.7157990261267,3556.86334253792,happy
244.8811093496351,225.40052682644568,6.079340904672498,6.303674238450746,14.499748353285598,13.554567935059252,3769.5383575809165,3213.9256513626888,happy
132.55488965678106,146.65641183676303,5.329167329185666,5.312915028168187,16.79634879564846,18.645832455827424,5763.960543958744,4454.101231414915,happy
606.1786401905259,551.6601056448344,7.43327899742696,6.4115944726230785,39.64047855947161,50.06820490333818,4167.549510794337,3898.3607318130425,happy
949.283002938737,796.0771993305079,3.9602566408365147,3.6217835582745423,103.66986976716844,98.66103056773638,3896.5976125860866,3694.990057538293,happy
134.1860112498769,134.31741348104694,5.905977292667293,6.54544183723704,38.44943108401264,48.48932399028733,3172.164253130935,2794.2267210804566,happy
311.8850590734006,349.9412105122527,12.736262100402438,13.794281364079666,16.797517233189772,20.1194663033319,3718.6680183738017,2956.965027498308,happy
91.30812798020473,135.55544745967583,1.6832683436442066,2.151348008764269,11.07155902758723,9.759557309095015,1622.609073214799,1472.8966711749886,happy
204.34135394348962,216.16830332191645,6.218826240611884,5.3685412292013615,5.754425377965821,7.973854474479235,5612.59363506954,5857.689140797522,happy
956.600405870117,632.0684423998263,15.388739290707564,12.626060245393802,32.26714281350823,30.56245623667987,6638.298621136577,6560.637599302021,happy
962.9189354921076,621.3796294067871,10.766303099421053,13.703916693147951,32.97370171371093,40.7634878228368,6154.202935139547,11013.940691019987,happy
546.0520444044953,528.8280600847596,21.490319787505026,22.50235024312343,31.004052040945947,40.27844241816462,8356.190751843478,9011.541419678571,happy
75.3763253579884,116.31617736857937,12.18708548326585,11.226132271783444,176.0417211234425,189.04168888334365,9716.762790802624,10274.860973596586,happy
111.67801516108702,144.73039940846996,1.4269141030926868,1.3882506572630215,22.261269495124072,25.12817550531457,2673.312340812739,3222.145437010932,happy
535.8435139993964,362.69698348979847,26.448879779901883,16.05287551143208,23.821809488648316,20.233649436295813,11097.082081170049,7514.305106924105,happy
106.22132504165874,138.49358138176393,14.684900445134762,15.124836685007631,95.95516837176652,105.63762161082342,3243.5859917948105,3225.392455907047,happy
125.08451364944646,167.1945370451818,3.5584345740517236,4.178771621341704,14.453205563497047,10.348918384014206,3969.063368305683,3951.478634503824,happy
175.7436777746931,178.61731050150107,12.180180632933878,20.112898095177872,113.21053757268558,174.46150616545046,6619.339043590107,4753.320277446242,happy
108.92067649149688,140.03658084282242,5.556631363189814,4.479214022401374,7.981071042988672,6.791301643767364,1177.728689006459,1326.960609817836,happy
29.014387998712856,27.689289285997695,3.1810549370665173,3.19584006181729,20.473667538047057,15.643366902636812,1751.560393082055,1290.4600670902576,happy
172.48248875293226,146.72749113759488,4.6553884514470525,4.511155807138469,27.889265771486773,27.35374047649464,7330.043368411013,9563.785990039498,happy
78.08462432326259,107.09263439406479,4.176604403633237,5.110819178513915,22.087668223630278,26.681265198247505,1149.4304305864548,1609.961424943092,happy
127.15107493922653,160.37795425401237,6.3631470656476905,6.641434427106742,3.9306091847534748,3.237376946762732,2288.799295034382,2458.6143041787586,happy
89.20561685958769,94.27501547719024,4.505677797717886,3.635809312147798,13.545778602078304,16.634830799804767,4738.634607872469,3343.553666651394,happy
54.16158451935156,35.90972546330277,3.828555445047635,4.491775116706752,5.527376193708981,4.327445806288722,3346.79231886864,3237.7833890646507,happy
109.85213194940005,81.13928750496461,4.651566303058021,4.692835140949197,8.415367270533206,7.26141882848257,2310.2493023302814,1748.8639726369659,happy
117.62032383010835,144.88898783131302,4.6055040121350626,4.865524763760322,10.650386731943403,12.401568579885739,4644.247093601363,5069.235726130423,happy
84.20049949368646,89.63797773049748,3.7890493703446606,5.017641153897225,13.411019568808447,17.277717134326686,2829.8022402205306,4422.149703589424,happy
96.22730839508888,124.20667379686661,9.22861104342958,13.36916023091421,23.362878444965663,18.323252379618996,1870.44319954113,2895.2919227289844,happy
80.27859159703812,117.72562508273164,6.242483472942035,7.48891791501538,9.775570982548485,8.830255617504,3028.4369462426416,2918.6166511503384,happy
206.65944242154973,214.9484723072897,1.9813837234405474,2.227507566943521,29.15992180202209,34.828867444414165,2258.895452692004,2030.3156070824139,happy
394.63611989945576,366.7556789861145,5.682590545508704,4.433805302790821,10.132092869665609,11.482918536915378,1754.6681166302146,1929.1492587160658,happy
225.46680217044596,262.5003525245994,5.309192572572364,6.621792709188832,19.17965857330404,21.747480062448187,730.4296253722154,638.7715269512265,happy
194.16908264286653,211.97706852618734,7.41640518171964,9.884599227774595,10.674325682320623,11.121985551327482,1464.3018856119252,1916.3950992551815,happy
129.37205030700989,161.75878671048056,3.1126733366401567,3.8291831217913694,12.579131370966154,9.657586957933919,3870.76641580578,4162.862529644271,happy
118.16450584455912,118.84891585623404,3.51602269372309,1.9896354692814227,11.642352718819671,10.70016104920946,1052.5128519643613,1317.2963348296958,happy
91.19384304426141,58.049549867612875,3.1121442228817195,1.7005877897010933,19.819185569792655,19.947066378460086,3263.2138734996174,3438.8964418927985,happy
166.37876830726663,133.29285913499524,10.455986856532268,10.899947774800863,7.303628606258798,11.241923255634818,3637.584957989249,4717.342521989232,happy
193.5514631239328,263.77427865390126,17.991161132391547,15.349352007229129,13.34919821987387,15.598743253096771,1839.0848786239042,1615.280855349153,happy
170.38099663043513,203.63230627075487,8.970528828890455,9.289142946931065,32.3719964864648,35.073694928531765,1774.1203836627844,2438.230491302738,happy
53.815982326304045,74.07276919050794,5.566561934760515,6.4172904154389325,17.502020323513143,14.171981517560411,913.5716499080005,1153.4342992646823,happy
121.90691463724785,90.40338183070412,7.293233774466266,5.935707405311371,12.743280130137114,15.61609047597332,1135.4852954580715,1592.4328877201165,happy
42.743078872334245,56.52121460347831,2.7112390999740437,3.2972273673900445,9.52578096495291,14.147033775580358,1887.3534902461117,2002.7310028340544,happy
36.58933836622667,48.605792448962575,1.5255543394430724,1.5440671296653874,10.470500917182944,12.884954763980867,3024.023725472968,2942.939764486385,happy
93.7050824346607,132.36130576002498,2.4054050997547862,4.0576100577297325,15.54848667159927,12.056698843030276,1862.9584719317286,1470.2597974034393,happy
218.75001455881574,214.22981118117622,7.204092633673442,5.987305745224117,13.980258019646664,15.817670740906417,1687.0024219001014,1843.171770509662,happy
220.9734836853907,268.90710057029065,5.087515445457734,6.2446860765980094,13.741279263387836,13.816031393278447,2108.0941923200694,1973.053182690202,happy
195.82997258244873,191.7169136944859,13.285356070549298,15.052552822081752,7.147385536182797,5.766275074754072,1401.0544515290603,1399.4838006046125,happy
151.82555882822186,155.53099153127806,16.72729337932962,15.096147562437158,55.918746808513866,62.070768871512094,8358.438827097783,10043.948681341533,happy
84.86920499718121,113.68999633066232,2.56372447421593,2.516695241237895,19.321104442161296,19.791767182621516,4034.8514895125563,4174.587337923286,happy
47.06100837459494,46.66409391546292,4.728350491933562,3.5596601429414827,11.468143987014335,11.243917665628159,3636.0087222758525,4172.038129552604,happy
76.0723100018613,96.11252280697492,2.89949686484968,3.809320075448045,15.60679594242453,13.989521310190947,5929.984962369833,7563.859471491096,happy
164.06081202273913,182.80444969511996,5.041675178526499,6.9854442128708865,12.341097198563535,17.014078946232125,3564.450328304258,3773.996849866334,happy
49.867100920731225,76.51967435704584,8.667354390067556,12.68734975677383,14.546341879976868,20.517056376971375,2293.836616447523,3963.770666273155,happy
