ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
400.97432038645735,396.61964986320856,13.121171092089012,15.585352623708129,21.030215098458704,21.378891268236952,5014.675394348601,4731.959172603501,neutral
500.2203446950852,468.4991303427979,11.557391686537851,8.158178467414691,61.16144864429616,69.608390461175,5870.852760230046,4942.895293456835,neutral
782.771618206482,658.6570140289945,13.88522533297797,14.359542916163845,77.31119321207002,70.98523368529446,12236.053191336494,20477.618560890107,neutral
841.059826617438,1307.078653442055,33.6715736330207,59.424257875416345,64.16378862917949,166.92423697271713,9150.138257127468,8493.276746860254,neutral
481.20376442613576,715.0213356902233,19.07971672690056,32.19750778348626,18.28575237201448,18.581566260583866,2178.0697732951653,2751.7039598759798,neutral
420.40366308415275,320.68670710309334,14.673831525686015,13.50166695368884,13.538438968034312,19.20733102605061,2529.3608876059657,3556.165188993566,neutral
1579.480387349302,1080.7443096121358,28.502013684802247,20.56815547336631,57.496679552331116,35.197498898758816,14999.815229121526,16335.619395328891,neutral
214.7270173394416,252.29401672027402,2.192380585720266,3.6833967269131906,12.126532521690867,13.193386540573288,4880.42895595562,3898.2852155550486,neutral
989.0028295558322,965.4099133657702,49.28932339536554,36.27321001912583,55.2340859571467,67.03674655534682,6153.952526900536,7944.606384643106,neutral
195.5919437151786,221.16671810273854,9.87725355873522,10.282217690885078,28.2805198649711,37.59425326350936,3145.2015786684246,5844.776662944287,neutral
155.40491808189194,136.24821919997376,4.961398138282205,4.788963300474164,13.765706010382784,10.202814372281969,4600.171987486482,4891.629959542261,neutral
195.4822358478219,208.55330894662296,13.712046062057354,16.31916506150211,14.098266164224956,13.944205578231735,5462.059512951112,4403.540184868909,neutral
190.2857898629634,211.9462839397868,2.236200296705291,1.829558558285911,22.753218209857298,41.384306894559494,16612.05737922239,18630.32831426403,neutral
100.61375565544957,146.8774996843899,4.95304782236686,4.123226362227876,16.303857693002147,13.830255143184848,13660.084190329833,14056.11783100841,neutral
206.44505074990585,160.27952292590817,18.170827055811536,6.298679448284617,22.253827631289465,16.620820952574643,18634.00124754447,16228.54257080655,neutral
627.2685332895697,838.2482464115848,93.11324517450474,61.94542364433602,70.39248315406141,49.754637100505384,3457.863060575644,2498.2108694429917,neutral
532.7430877487949,425.52943695776503,23.745929854906503,16.39572981774357,23.156982359535355,22.94046159097407,3198.1377154800352,3752.956599205565,neutral
440.17507078794875,310.535855668137,5.487566202587019,6.288780118480161,6.438254032020882,5.864622486794403,2838.754311641488,4256.525146539825,neutral
216.3952803088087,232.55842878087734,8.592473712878794,10.920577527766346,31.43795431809477,39.97241103821056,1673.8835033554676,2646.1933345828393,neutral
178.3913301390348,212.18774779869554,4.094942907013694,4.405164085839982,22.40320999955063,18.994369630735413,2681.019256310734,5296.7293089944305,neutral
1095.5083968947026,1484.5076728098013,12.10389773692901,9.156710501541722,52.308534313000784,54.237917126231494,4280.41250848666,4888.32978854979,neutral
1993.3064244983573,2245.6773983034177,43.72535955056743,41.57539609314058,35.358859872778105,24.653289500427015,7055.910969375984,9632.226359886397,neutral
437.98873578584113,652.1370741701154,16.740959894503824,18.378817042790992,11.266809055175738,11.667494239529063,2347.953637650896,2509.954940462869,neutral
851.7920296816792,1041.343454397987,11.30855744287416,12.330344243233792,16.313075714342762,17.020581128593385,6503.1961478387875,4785.378141328339,neutral
614.242179104364,556.0477431851149,22.308079757366272,21.641686306234764,35.60865422501692,34.12493000524633,7003.151123980148,6801.750336186879,neutral
276.9010138497916,261.7264577985585,9.171568913433285,5.600541823807132,52.15599416504974,41.87334370913042,3350.6092117967696,4427.560540533112,neutral
307.0916180480102,205.2719545938068,7.245625245292779,6.1093826686329615,18.06596232658788,15.931158098950617,5518.326043422274,5427.369114041196,neutral
70.97760580833737,88.08913353509438,6.15621221902651,4.39351947353258,31.59402544944004,37.73245910376837,6985.862310340865,6291.2055399057335,neutral
636.8498116289289,633.9173663706875,29.056289017496404,27.279808508154904,25.03587711177852,31.174139455044237,3012.8992370459487,2931.7032983921263,neutral
195.67563826732047,140.88219064158525,22.520843482302645,16.415102232609858,35.22635275458377,21.662068701251176,6940.786356496813,7428.932647820918,neutral
301.56118621317484,309.186932064812,9.129849702672923,11.913962444266955,10.011056188518532,10.865555328393251,2253.4033995531186,3013.8589374379267,neutral
197.07234421335974,267.1726270218242,10.324470916846183,13.632731872592299,30.709287533847164,33.193693160988786,3668.498932454102,4035.3264681396186,neutral
378.67471288333934,276.1686340553161,2.684374433222367,1.6392584798386505,50.84983483945557,58.01619205009437,2701.5476440564285,2446.6541781379046,neutral
734.6469185784472,731.0941507375841,26.65809805983115,22.873527914070944,71.94044026437352,118.81312980461084,4533.875243900567,3545.830805872975,neutral
386.5829429534104,493.0996848134269,4.2084582459827775,10.6155737508072,29.74714752948545,53.87151279607599,3335.4349985241265,3402.869384984511,neutral
296.9941753954462,487.35801221552964,23.412097387224396,38.07435607013474,40.429673897209405,37.33903261677785,2913.466645111304,3799.916546633844,neutral
201.7229557227457,245.56710606361472,10.061425398055823,9.049563914585459,17.33964085925631,17.677763510962016,2285.6640458876295,2948.3190106910874,neutral
111.12114997077944,140.13733944591075,6.182955571436421,5.647895534153095,18.911909069020926,25.269817941054555,5455.881463039221,5029.452953507919,neutral
288.1385201292109,307.8248096950044,6.785522107071103,7.323801925308644,15.965875361185653,18.595636312234376,6951.70519938768,10420.797769274683,neutral
216.0045916404651,189.60726086036945,13.284037253319072,11.281159397484714,128.55896892766847,127.06410750381086,5320.429211838914,5373.570119006196,neutral
226.4450507346472,213.52473185148895,6.347178097835438,8.511062539767797,7.6927034421570095,7.564439390728885,1742.995853864813,1866.5141827071377,neutral
146.0091178215603,206.54476073941416,6.867020248885077,7.765320392851071,22.70375941348225,27.64804813698054,4258.600699541046,4100.777553793857,neutral
229.87896777666205,202.13180373139798,13.683102822863393,17.540858984319648,66.51453833622536,50.618926329731565,6816.312291479661,6899.300781895241,neutral
490.76974404130135,328.84347677073254,28.691559120735178,23.344379142307552,72.86739507190882,51.235955756888664,6451.97624547899,8388.900470122764,neutral
430.87340996882995,318.2587497475583,8.10765188736716,7.318227374266738,31.2147297427083,39.86562541065632,8301.855483468471,10441.741305587455,neutral
184.20798024299503,308.7695716136555,2.051859102824585,2.5064157135435106,16.877209278906623,14.08629177548555,14819.16333473016,22419.739132655068,neutral
194.85821440749095,173.59979129228094,4.095749288915357,4.1656841150936215,22.34643222055093,20.97148012097572,4320.378765727919,4749.361759166178,neutral
217.65812585187095,213.30563166984484,7.007731715435788,8.157097281377478,26.097524451568695,26.26324461426972,5016.498440719878,6101.324904028164,neutral
968.2161652321755,667.7827638718217,42.077204261793376,31.66577059490691,54.38216568706848,37.95604281284591,2629.892363470422,2585.910763292931,neutral
671.7161441212331,680.4120786080546,30.205949786393855,38.05161386533924,14.15770502585339,23.415384517199506,3421.8462901940425,4443.6929975413,neutral
299.1112188813608,339.88974377212793,12.441202383829921,12.480109943004953,75.46323979486895,66.82164040896421,8737.902134105392,9385.246885343831,neutral
1073.3083292214253,964.9636524440829,13.413654819227647,11.313333471458687,110.29382813074919,77.1895800352489,4172.9271168079995,5103.0378800131375,neutral
368.87482542227775,450.038729518014,8.779772802630564,9.775227203814286,48.24141605949061,65.53662584998214,3551.668133364003,3203.9691617530702,neutral
268.12866954441307,378.3339796184442,9.00265470544335,15.940699745167368,12.246835040025518,17.905908418723197,2656.254003125115,4231.463030866778,neutral
