ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
3055.8737449678024,1599.2788996606414,40.863255027005984,30.668618305348037,45.009225820299704,26.44517838588549,6987.2360836832595,4905.02716898352,sad
470.7808108200944,378.62119991712507,26.438829573692725,8.409974290010442,30.875609451625184,23.465593482839147,11299.125033271193,8197.744298851023,sad
956.3211157100185,219.6446736134309,39.550740816885884,17.810165587716618,87.53785874217135,48.83483811208901,12199.985570004934,12161.57797621171,sad
1383.348413708123,1411.4840970916816,46.56840962531316,41.868981584519766,141.7897879521287,75.54390048967335,23278.438264821856,32088.805328164213,sad
651.0275465074616,347.4744334546423,11.845816876720074,12.804446437539465,42.03227356650085,42.19054503400896,5641.5332293757265,6831.09293553341,sad
320.3728264448902,262.6594414866769,10.22748202342734,4.7884825646033535,43.648751889712976,27.30719534610563,6276.223544318983,4217.301732130057,sad
360.7682846765373,231.82430669532735,5.73472067865449,6.291040221831617,13.988346039994351,13.143780184751147,5277.84047904159,4433.635258737321,sad
269.6310471766603,406.0924599952445,52.95643349715413,31.536924064700237,84.11270628097873,66.73753474911125,5677.673180813427,4416.361148137357,sad
354.9433267213064,177.147060863115,13.81851029711125,7.634044171854248,53.922317566750415,55.459467894067714,3769.9433392387145,5170.858208152464,sad
273.9236621378273,219.01437069940917,12.66600635591782,9.637320452324959,11.862615912355983,9.699325039454196,12685.783668292888,13222.809157835902,sad
499.6618250755883,524.551394572804,14.802666342248562,13.563620640545091,35.77610328561651,23.99071214948581,4321.2623977183275,4663.048810040184,sad
134.7479738377252,195.63283889506707,2.7368497682217017,3.9512921467155446,4.985429346454931,7.306877178889843,1498.6528384040844,1610.2985358330025,sad
165.40146362874208,235.52055196404498,4.22875730807104,5.701696858349927,9.545790853676513,10.006015082430888,2047.6732657900025,2440.90012137109,sad
367.20430788942866,341.38589209548235,12.458013151372324,10.473765121368398,22.748707015172382,18.149267920620137,3546.1392518382413,2962.953880007174,sad
2510.071935728578,1959.761858083171,44.92483577215328,36.114098990301024,29.61295255554021,19.331810774338802,6008.487572058396,5398.668812915958,sad
122.19357059960032,99.86488330151758,10.826641006304312,11.441954543050416,55.81645476961933,44.49499155892604,4836.782140325421,7007.934775342704,sad
204.6153291962854,265.88159329341676,8.50631018296535,12.186723570552877,29.515735638166127,38.413841914781806,7412.702052555059,9069.08791917249,sad
99.05993913883701,111.58851309388072,4.495620957348148,4.873188932055849,63.48399737413883,69.53590014111442,3292.9916667228367,2446.000224881694,sad
441.0975492576237,314.8793397659641,15.946984961581874,13.251202702819254,50.07249657963907,37.75323707467453,8047.925302783288,11507.783722835067,sad
329.43218970911624,397.0209800141357,16.865369690620778,25.76069923959582,39.89391581399017,53.51129330499565,3338.3851355862125,4328.440176476803,sad
111.67277042744547,66.68493919814162,4.659760221786285,3.9189842363781393,13.425558137425805,12.339767003210081,2758.204660417831,3232.5920740221363,sad
85.68783813469368,97.04269526217965,3.1072860463788268,4.312015591116416,18.291395813369878,23.752468303097658,3060.108135729799,2550.886260883698,sad
