ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
198.58959000738696,141.06692855612945,5.505683033401723,6.574035346975186,16.885165846129905,19.166876712232984,4004.5147305241226,3114.7921057232966,neutral
190.06306209750213,201.44169851076416,12.372347103835159,14.357616259935545,83.76800846550546,103.94277918361199,2178.151901016143,4053.45246714343,neutral
248.1847497044429,339.7336698325377,4.346763437336923,4.491887406105634,7.497491207814687,10.107823206323934,3659.953283109921,3138.3638766131817,neutral
147.9425613755056,300.58212539204567,11.406954966246287,20.97295259159505,4.589069376121088,6.429233930163254,3042.0666286457677,3267.401398905378,neutral
158.9165755791537,137.6011123820369,11.847262891914038,13.874538921124733,8.403908433435166,10.740231695323288,2555.276087653777,2722.646450260908,neutral
139.81790138226822,149.09071361575496,6.433885339671191,7.894391045028378,42.509553319464196,53.567998996841986,3037.2372677255676,3630.8184757513322,neutral
297.77582039065464,254.21849758702032,5.233354407726159,4.717644495535079,21.006101334009966,20.99379015054921,2432.0827777500012,3287.89487272004,neutral
389.33029168172703,427.60320175666914,12.914763499441696,17.815590771984407,24.00666563249147,15.707552157283734,3963.650380190576,4079.0575808744793,neutral
156.87236961156822,191.28205152904667,4.332850729932983,6.737708214820391,25.284688663403227,30.408769129274436,1850.8415134167703,2061.2676272962194,neutral
197.6835349061626,175.85793405895947,13.487460574723983,12.324862864529694,39.29150206881718,43.37245812322346,2592.5335782327747,3538.700413445074,neutral
126.71999102627642,105.94000264373663,5.635145476998173,6.972954980604236,13.680939371625493,14.726308236689324,4850.633703963881,4907.105104533436,neutral
77.71698602428884,104.09886319290011,6.2012608263307385,7.167028318041,38.59605877693539,37.7362592758791,7571.541792953474,7008.875451599845,neutral
294.8383162256867,314.98927069457903,7.324165772653235,6.019503091600897,15.494276652546516,12.406356768652122,2446.028170687364,2868.3995405778555,neutral
121.95192124542787,161.19790528459947,8.976193552468715,9.487720614287664,24.472446197500282,35.21261594541915,5477.391453693056,5091.688686143703,neutral
349.5967595978776,300.8044060256233,16.245561641931896,11.253633136227233,22.773775983611923,30.34929777537016,5947.168386295788,7860.782301982622,neutral
686.7025288481927,549.5180104314921,15.799382749555411,14.269935201470771,20.688998369013365,18.511863284982347,1701.637826777667,2356.7114647628973,neutral
64.87676611073302,117.98165338577473,4.6028751447558856,5.088175349588907,5.8731220455465944,6.4494352346579635,3597.9820318738016,4447.29801087884,neutral
114.11846356343962,134.83496916842532,4.887056785343513,4.109079179590487,7.877148126748083,9.757004094487897,1788.0397762622927,1638.788811247503,neutral
121.9206847644742,177.13985385495815,7.479846896377978,6.520437004389962,18.504384759618233,19.16463596103531,2713.1388403256456,2774.53677730788,neutral
818.3626527738842,761.3095739561646,25.836583849545537,14.587417659567494,6.248935292082106,8.544756213938525,4907.159334828441,4992.173875322661,neutral
1551.823579500613,1183.060619440786,16.375394703506522,9.833338088576738,12.439155095151497,9.297874002001508,7804.0924307499,8722.700525067086,neutral
27.131513139436844,37.93446813459589,14.696324441239836,16.49744651885063,62.678243256859204,84.12579574572274,1635.298548149526,2315.0489542478717,neutral
107.9410694023535,136.085392251436,7.248819976777108,9.691160990279867,12.947726657602368,13.150171804039202,4575.366735121606,4078.1553335438466,neutral
134.36780920113293,160.2963617948574,4.263978853825011,7.870180377395109,18.28594827284025,19.89278256776057,7366.8663188643495,10308.331024583213,neutral
387.8366357618317,400.84046092889224,10.480250203285637,12.12138441956346,30.17159769896651,29.02863866403866,3936.4888629669413,5859.023678987235,neutral
126.94767851795005,158.36438477610767,5.303853635445947,6.404936234799189,22.309182758922187,31.619344417611043,3392.374690976993,4392.4775305634375,neutral
136.8899902578697,178.56679713271964,5.072190903550192,7.9051310194393105,3.3879258568528003,3.623603561118408,2870.430955435029,2958.6254987599063,neutral
45.80968418354049,42.672612342331924,5.843030063028024,5.0831950929578635,17.31090178655224,17.504122858748282,1395.6653938914774,2034.324500129586,neutral
88.98553937931989,123.42061744063855,3.799639251731896,3.832774390422966,19.115306802556976,22.22176315101481,3512.7058842463675,3894.1892059078755,neutral
157.5378477645282,143.55991513299793,10.864596320387966,19.004181576505147,16.3260761369129,33.48387656376543,5020.088890975258,5392.04367566669,neutral
537.8742168519374,395.3675224801267,17.469569574604417,14.79803008725546,28.155595927461896,20.137880330930646,5030.614001264621,6277.052260755372,neutral
186.5884077478643,222.87372893429577,8.926498207714873,14.310580210876784,6.497238441747555,6.824696009749048,4976.631494166472,4499.981182797346,neutral
128.77599269786757,95.15580738599246,5.909619498272832,6.367678428860307,16.17793934076339,17.54821133390274,3630.8323302067624,3491.0245310925698,neutral
340.2095603070925,360.8947422036172,11.12047619885857,13.184880602032452,16.50820332641487,13.69441022230492,1564.342694446655,3657.82083471258,neutral
116.02772842357618,155.58709713468383,3.0654819529743884,4.934293048042897,18.1925915695474,28.725734724841118,4828.568888373449,6441.546668032609,neutral
980.8419524256789,1221.1696444125482,17.760131531646007,18.980148641723105,9.493654854125365,6.008701823517169,18410.355225286818,18578.37353108209,neutral
112.08245753597201,98.68657523896907,26.306642961846133,24.29472192585292,118.14533550906125,119.70852709405592,7949.381096475854,10272.704085349256,neutral
