ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
934.945783055093,644.8828012389483,5.254054066710564,4.585193826144715,98.68480150701781,83.27139948106381,1338.6189609666646,2002.3375114420928,sad
292.3662502439358,302.2398466584403,6.398966484185283,11.526754092142284,30.952426410072313,43.755724327365094,1361.1562664145022,1649.1856169084915,sad
220.80494926118902,207.7751982425386,11.399780399502138,10.022270236769279,21.74395251533457,22.0986749214994,2980.9566307931354,1891.06966704069,sad
94.69081542230147,124.41952468604386,7.044671184635246,10.180198047612361,16.2977887924211,14.483912985040945,1852.6110964730185,1209.55573849656,sad
138.27726919799107,136.30035361314845,3.6461946073856346,3.955512977647993,12.004800045311075,11.166602219717563,1024.7135889031586,2026.6010225638781,sad
115.12981606039719,99.60815086607356,3.3764414739133124,3.0971673060740454,12.59998722252952,7.9998329297480995,4068.0981420078956,3641.7480373252024,sad
319.1212505601774,285.004705884762,8.370842667666775,9.143820950264686,16.876947413921865,19.353103649086243,2841.735028952419,3283.897886539383,sad
38.67659531130444,79.10738831160417,5.43360563497253,6.698451825963884,18.38861010524008,25.572763412043855,1955.8022568003616,1936.6643822714668,sad
232.73306643569768,122.63120757387794,11.020830143599058,5.249748502691004,21.503435392398075,10.997231170197244,2499.5034549357683,1909.9962559439502,sad
117.63515127723993,118.41639134965962,5.321984937920029,8.534446259815526,9.277248484943836,19.105720719926868,1578.5773483977955,2093.1405114322692,sad
100.30456537328382,118.02953334912925,2.1250378441040114,5.201464011862351,19.84199386314265,20.18909798027976,3123.829510032709,3120.820465426845,sad
143.99519171721838,148.1101498908093,7.975642735566931,7.836684607259026,25.44857182520846,17.258763564284934,1417.2599510292519,1931.750677540717,sad
120.42777544748141,124.54978266916729,6.830224510817444,9.388955792452473,4.173473527177735,12.827218801462852,3675.586370209238,2321.410824906148,sad
485.71452384927227,506.4295268965484,16.320033399963464,18.223411489162952,17.39044628601965,23.203867936054927,933.8516094060931,1453.720711817162,sad
168.8927142777935,103.42832570845765,6.916773256357781,8.458381853210222,7.8775462926425845,18.047397989193048,1761.119365011877,1844.2409929593216,sad
76.7255601691724,88.49880751698721,1.6066114452297344,2.530994200629315,11.297919835255076,16.312209507649534,1503.5504284299734,1772.7359895306215,sad
102.3882901920108,110.66050117519265,4.512194175940137,4.142022432742107,18.10601304245184,22.83142820383816,1667.6219673013622,2094.1952116692514,sad
580.9697018866586,122.3375855672759,32.811968046392344,7.575444725352605,85.92200116842496,7.608485268131423,7803.150078377127,1950.4838437539827,sad
105.42075866519919,158.54574868739778,8.259815741032929,8.457367687909933,23.36420942778856,19.259455205282027,3695.017445946915,4285.117187378587,sad
121.54266949490658,142.31474954559144,5.216651542875165,5.463491604139456,10.859300046556692,10.993892501041165,2821.8459913742004,2709.9494179702447,sad
64.73210768202507,109.28773210309558,4.410649389017824,6.188066006731438,9.986145134826327,9.196890274060552,2180.307519479107,2766.8521868362773,sad
87.65349467933747,115.29915352293746,5.0703430416809026,3.591039705147587,21.53280408370592,20.777999081030917,7713.67100186158,4177.099774775957,sad
99.82506591046534,108.4544850181742,3.5262309734780892,2.414037223398741,4.319200940239376,8.765329446396262,2270.8080892488283,995.3187861156645,sad
178.96102806651635,92.87725041656113,5.524525326102674,5.6372977315900235,9.215513672367463,18.519708626098865,2192.384402627543,1360.2380114492023,sad
155.77664020815072,99.33944303475253,4.083105327633232,2.449944486609705,10.974178519846003,12.92798669845393,2516.608482568444,1881.8482963998115,sad
68.90510465643176,38.719237368976145,2.676688429512983,1.6974675322374448,6.349508426337038,4.622596761444796,2231.1189744443013,3499.931863859963,sad
280.8304586773494,232.08767113669234,7.650531663701868,5.005510856583702,23.108934795086487,10.649171254063122,2511.2151355361852,2377.4463541628097,sad
644.8942828466994,490.9272053978363,32.16661804298713,24.426866037766224,26.364200728863867,34.86559477714116,2477.4937003323494,3823.6734056471164,sad
129.25604903522597,102.58939251625357,2.2867277637353034,2.0397361779513097,13.425370006401137,14.715161575663743,2611.5606716597977,2247.542012031555,sad
82.08586595798711,37.14166607156421,5.440306156866194,5.609787306898322,24.74922244865667,27.98122249955447,3422.2096491487605,2561.2375779234744,sad
174.22544315177615,123.99794339163877,6.377321039223319,4.374591563387994,17.722207818982973,14.014586950964778,2114.7541805059777,1873.124407125506,sad
359.1511292951499,304.234182857977,6.105004380435337,6.057053212764975,18.395031001154855,16.6152635521557,5762.488433060066,2668.5940888219516,sad
142.89304974284133,195.64802360765512,5.448130200821086,8.254459225213775,8.779345253234146,18.79696392197865,3499.8320145117973,3028.592015058891,sad
574.0075779497087,177.39678129133645,21.82983558545187,11.239155915520044,17.578988497940596,12.935547785640873,5544.198908120818,3869.805271697995,sad
143.77661167226694,184.13618072962487,9.815241837374241,6.239667442162413,53.63857730319938,37.93834291429663,2474.6342277183066,2158.673491811368,sad
197.39617200576143,81.73451916366028,16.38613925667543,5.090227555100967,49.770955001917685,19.16781461051912,1826.850175554744,1554.6839933235626,sad
248.146553927903,257.4302385802143,5.729475282691637,5.427143119674049,27.59794065370529,23.263789659652044,3600.176650132361,3193.5005678276034,sad
538.6893135574672,400.7492328128772,9.22984317257341,8.437244543027882,30.82936009519917,21.01221796012026,2532.236877464255,4165.346842389046,sad
408.7809210244399,326.3106298637987,19.13846009368408,11.120110425046388,19.577966960791166,13.419551357404748,2803.8822714981175,2832.743082724943,sad
95.2303440424392,92.41891542785497,2.541235458496665,4.65774593484472,6.723504443640893,12.170951038905448,1690.8270702561301,1491.24921357065,sad
