ALPHA L,ALPHA R,BETA L,BETA R,DELTA L,DELTA R,THETA L,THETA R,CLASS
351.63997614737656,304.64910034313823,6.885514300402838,7.693743011363383,7.302242242436114,8.769427166242462,1808.784861503324,2434.836058967986,happy
368.9765306307059,308.7614527659149,14.535212723703646,12.312452693803674,14.208169399426788,13.151829054145635,3275.983466669358,3072.9124065849296,happy
119.62201065728568,168.49677565634812,2.9421246624781365,4.782701371263053,5.948212243621215,5.868973223787683,1454.9335726156867,1473.818507993437,happy
72.44413803504726,78.52879349187468,5.166555069140778,4.855717518452091,23.400022001138797,26.492541691710375,1691.88851926055,1615.884417725794,happy
73.50288881765063,110.97234386353713,1.9707848110929354,2.6911361458126386,18.360870984692436,23.91995902383752,1380.2448761392586,1376.4905999538166,happy
41.66963778462929,23.071142461037255,1.832153736958166,0.44887567389225685,5.227819568585871,3.0246689649437046,1013.8776057790658,824.8399053818027,happy
85.84652932449508,78.18556284939811,3.5478654041467057,3.1060197167751946,6.557757874376206,5.615106798683888,848.7791902517517,2012.3094976353684,happy
102.58451663570634,83.48546150185271,3.5439218182801957,4.299863690250641,8.627626743907394,8.933116285192735,2584.4202377975125,1948.5613744790633,happy
147.70776879321073,135.41758809179856,18.64859613161619,11.616015634106748,19.437126157337964,18.824063122407516,2240.2782510499555,2574.4511045447002,happy
133.97263750971254,197.4504561630265,3.3654395241306836,3.2998693726993014,28.410445346174402,24.255611282700833,1583.981612836483,2332.426315028485,happy
406.050165106258,538.1074792634041,8.871685289239277,11.658008196962538,22.959975103762567,23.517114123812824,1340.8959754360094,2410.7091266675707,happy
94.79068318279188,101.37602573196496,3.293725414858113,4.46219345396623,10.408986624530616,13.35274023322079,2996.343562175753,2891.4559727786464,happy
443.6570915981346,299.9307895809222,10.46206347929568,8.418391542770161,17.929322181203997,15.093985274970544,2962.696406310642,2066.194061273307,happy
33.94046125353083,30.668882202517096,1.1945581469205144,1.7220888997695603,10.361919940162853,9.180869422790916,3617.4829059407107,3000.172523151444,happy
98.52671030580525,110.87582964846203,4.202640162653205,4.742137371674107,13.398221580010114,14.13144415233742,1104.0613699538544,1294.9142520150667,happy
107.526141677493,99.56374551959557,3.6459083946828885,5.253761926811239,7.7630880649794145,13.151445720638751,1119.0501353222978,1095.950865316196,happy
194.987796777397,120.7052396306148,16.589542970791886,12.67592040552042,17.242222497715954,12.410059902683894,1842.1499187551085,1155.912325295752,happy
228.51286003741637,208.1416241724195,3.348726645297044,3.391702088787905,7.594451612842705,10.483815165915676,1740.6604033398585,2128.9650981217196,happy
109.38370513446276,120.62773696382665,1.9811130820955902,2.1064725076869775,11.193520300781154,16.000673439603325,838.231434939179,820.8951498989572,happy
97.07504165209777,83.92128420886446,6.166678971192536,6.123545039946032,9.717212031813878,15.770193780659115,986.5267213736319,1169.9762251020952,happy
347.8685157307954,285.7533361059831,15.21495048553392,13.649461125724558,7.875456933872093,6.5987990603116895,784.4099110000594,1340.48188877971,happy
241.32781852508884,191.8320918477338,3.282769217914482,3.083397315521714,6.78580246456618,7.008959272029374,596.7527824296747,1302.2862152785299,happy
193.56195001996306,199.9894352688947,2.1336943154750267,1.9141291224864985,4.408318547384814,7.411470338160329,794.5137934713414,727.926903652104,happy
86.3841957545176,92.67388325676991,3.636936399745808,4.143315807688401,8.78542238889194,17.659506900354526,1809.8891209538833,1716.392005037116,happy
84.45508938250235,86.79365320089131,1.896132721777237,2.9284100004010893,13.857434964455887,12.227443806418508,1915.7302014713935,2226.6034865035544,happy
846.3734066035857,631.8097191985162,13.22756388166938,8.806292937582828,46.59380653684127,44.563297251825695,1821.4346562497662,2482.5355063056777,happy
120.74555793629199,228.6787753917995,4.994241857671059,6.965402089563336,10.03044919920235,12.877173083315485,3325.147441730729,4615.04064627587,happy
30.82561383369305,108.73193697558459,3.3810240249335224,7.924264635038684,6.808932496197903,19.893076354467958,1587.452910438429,1986.643711543076,happy
177.89722416392252,262.14788372635843,6.874350019097597,7.973452256217397,15.336447165414922,20.340095880983263,1826.3441588588428,2635.4025229599297,happy
110.38214893470214,391.24961831701813,4.8213785221160945,13.350387815700104,14.919065069566928,16.564107944772882,989.6750463258829,2072.603205276363,happy
129.07298333800657,147.9542507794059,4.573575308238184,4.099205278505588,14.44935182692691,17.796072593869575,2046.727983825951,2188.9284212918383,happy
239.75808217226628,285.31541859828377,7.204942310993936,9.087685169758638,13.555974194120436,21.461293007781972,2020.89753745706,2808.7959565555952,happy
149.17768860473626,141.0531185194682,8.783397703901382,7.615229478236487,53.844039182983444,56.564797259057265,1903.2302068002557,1855.2898227837075,happy
204.96271859352714,130.81079226033287,14.573125141030435,11.881144820504073,39.11427150517661,33.340974197786814,3349.8776594096676,2774.3207093758583,happy
146.83540324797517,143.99773056243268,5.951491758439263,5.393437436658035,6.521296420117187,6.901331018062147,3158.8219193285777,2883.812607352856,happy
53.26307789992287,53.94380294997472,5.317563491461913,5.404908767854489,10.589706067193552,11.042183324835387,2421.434007435869,2068.100918527908,happy
109.1280840834593,121.38600911440312,2.466205489494242,2.791028224341293,11.165979723709029,12.609028096535667,3602.541951786124,3094.636061940251,happy
79.02538959329908,102.26672963596876,2.995148915454176,3.6755149460038536,3.850589801605328,6.1676760219761695,1974.9775302464855,1219.9590748415465,happy
144.89091675371935,141.63266599591668,8.991010629752562,9.98242518383204,14.998907334727068,19.483259611865293,1120.3334482149266,1057.9359713931444,happy
514.6054911097652,407.7237087757183,5.865501328914642,3.433654322069446,9.051199307548893,11.041531490273714,2201.0740860017863,1179.1755092289534,happy
79.27701272067955,94.29312799063156,2.89592020201936,4.997914598595815,13.351985484368841,19.887533746314343,1786.067872631586,1166.917312500045,happy
249.0993662199913,230.548669677565,5.310276376866564,4.165004256444798,9.563608527532201,13.191224605998789,3099.4778636172628,2885.7025705916176,happy
475.9067803799764,405.1218406531117,15.142599845751672,16.599648772237224,23.927630773438004,24.482781991978346,1729.1445684717107,1726.3936619154797,happy
66.82328332387092,61.58730735630512,2.4354896347145716,3.000374453360205,16.393579899388932,21.10636636642824,2821.686317146066,3020.206770543148,happy
